steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39980394,0.3141953,0.35080448,0.37916774,0.2885877,0.4544521,0.21577117,0.5342875,0.13720658,0.62474,0.05003607,0.7267083,0.54670733,0.3280981,0.62333643,0.40700126,0.6959145,0.49709308,0.7681254,0.59379536,0.8486104,0.7008699,0.92745346,0.8191231
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39447272,0.3188364,0.35215428,0.38519412,0.29482704,0.46251386,0.22608745,0.5450736,0.1512769,0.63864005,0.06608929,0.74408805,0.54013014,0.32864863,0.6225338,0.40537024,0.6986327,0.4929608,0.77486145,0.58797216,0.85907865,0.69323444,0.9398068,0.8096421
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39374667,0.318717,0.35581514,0.38464463,0.30192545,0.46145332,0.23572586,0.5445621,0.16330777,0.6381073,0.07860114,0.74370337,0.5380429,0.32975858,0.6241778,0.40804064,0.7032136,0.496952,0.7826905,0.5935065,0.8695396,0.7005354,0.9522826,0.81853527
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3938829,0.3198765,0.3637514,0.38485807,0.3152739,0.4606384,0.2545129,0.54385144,0.18659091,0.6369904,0.10431185,0.74246126,0.5337609,0.33224517,0.6237377,0.4107902,0.70513284,0.50010747,0.78823936,0.5978896,0.8766383,0.7060013,0.9608244,0.8249959
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38553876,0.31759387,0.36549568,0.3821507,0.3241919,0.45775688,0.26970494,0.54166204,0.20812958,0.63523436,0.12923859,0.7415306,0.52187324,0.33026075,0.6192333,0.40861407,0.70589364,0.49799258,0.7936665,0.5961095,0.88605416,0.7043739,0.97115636,0.8240476
8,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3667511,0.31768543,0.35933048,0.38169903,0.32691917,0.4572116,0.27978522,0.5407573,0.22581175,0.6344371,0.151504,0.7397741,0.5007752,0.33166876,0.6081177,0.4107427,0.7011002,0.5010303,0.7944045,0.6002584,0.8911923,0.7093867,0.9772308,0.82944524
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35883528,0.3135444,0.35408348,0.37710243,0.32343155,0.45212877,0.27815413,0.5348488,0.22600248,0.62759817,0.15345186,0.7317183,0.4909819,0.32759848,0.599035,0.40588582,0.6923758,0.49579352,0.78487897,0.5944792,0.8815839,0.70286226,0.9662202,0.82189107
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35986826,0.30775785,0.3490857,0.37212136,0.31431472,0.4475386,0.26461634,0.5304934,0.20801724,0.62352645,0.13230051,0.7294886,0.4937657,0.32255635,0.59829247,0.40291297,0.6894429,0.49457377,0.78085506,0.59478486,0.8769444,0.7053138,0.96173954,0.8268449
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34862727,0.3080821,0.33463153,0.37095332,0.29682282,0.4451527,0.2439987,0.52541745,0.18438818,0.61586607,0.10692144,0.7195657,0.4882276,0.3235679,0.59146625,0.40374288,0.6815506,0.49528557,0.7705046,0.5944823,0.86555475,0.70464945,0.95016074,0.8246515
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34919468,0.30756253,0.32703978,0.37078542,0.2835475,0.44564265,0.22526842,0.5252948,0.16120136,0.61535,0.08169733,0.7192383,0.4898875,0.32288426,0.58728814,0.40318722,0.673334,0.49474594,0.7575407,0.59350246,0.8497407,0.70340407,0.9322565,0.8238617
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3392855,0.3051402,0.31601882,0.36668143,0.27145296,0.44040346,0.21224594,0.51785004,0.14747399,0.6056367,0.068016,0.7073282,0.48132434,0.3214178,0.5772997,0.4008835,0.66217935,0.4917752,0.74403155,0.58931404,0.83475226,0.69755375,0.91574204,0.81740505
0,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34087512,0.3160597,0.3071559,0.37774074,0.25520304,0.45323575,0.190878,0.5316267,0.12144285,0.6198522,0.041374806,0.72282696,0.48148218,0.32941657,0.5675422,0.40673193,0.6459587,0.49527085,0.7212113,0.5904434,0.8062167,0.69543207,0.8840618,0.8131991
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35014096,0.31721985,0.31077364,0.378164,0.25455952,0.45214635,0.18748313,0.5291412,0.11530288,0.6152369,0.034817636,0.71538293,0.48746762,0.33218265,0.5662409,0.40890437,0.6389106,0.49738562,0.7093588,0.5927743,0.7882713,0.69705725,0.86266583,0.81421816
10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34780797,0.31841284,0.3029269,0.38147914,0.24343851,0.45758468,0.17410122,0.53620905,0.100556746,0.6244193,0.021438919,0.7269193,0.48202938,0.3306334,0.5519925,0.40579373,0.61950123,0.4932049,0.6850564,0.5870863,0.7589289,0.688954,0.83058196,0.8045081
10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34590858,0.32142302,0.30174038,0.38317043,0.24367994,0.4579078,0.17529978,0.535287,0.103212625,0.62181866,0.02565512,0.7229266,0.4745161,0.33467856,0.5422964,0.40960968,0.6075238,0.49680465,0.67138326,0.59077144,0.74313825,0.6923876,0.812059,0.8078617
10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.34721762,0.32219487,0.2993114,0.38440806,0.23927623,0.45915088,0.16978346,0.53633976,0.09652228,0.62357235,0.019584201,0.7249188,0.47478253,0.3340025,0.5381069,0.40762147,0.6000063,0.49392134,0.6609566,0.5864862,0.72929466,0.68643475,0.79717195,0.80082726
10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3557595,0.32318848,0.30445135,0.38585198,0.24218774,0.4608745,0.17094184,0.5385003,0.09589924,0.62629485,0.01870504,0.7278746,0.4826731,0.3341177,0.5427228,0.40712097,0.60220224,0.49311745,0.6610526,0.5855093,0.7273315,0.68465626,0.7946498,0.7989408
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35742062,0.31845868,0.30469754,0.38105375,0.24146628,0.45525825,0.1693513,0.53215885,0.09315764,0.61961114,0.015469439,0.7200595,0.4852882,0.33041936,0.54462934,0.4039437,0.60341895,0.490421,0.6616229,0.58348054,0.72695166,0.68307304,0.7936019,0.7977625
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35988465,0.31943518,0.30651563,0.38223052,0.24292812,0.45675164,0.17040628,0.533967,0.09431136,0.6213943,0.016252816,0.72209656,0.48754227,0.33132687,0.54634416,0.40501386,0.6045991,0.49140704,0.66255206,0.58442235,0.72756696,0.68418694,0.79361534,0.7985459
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.36668083,0.32216412,0.31155905,0.38482356,0.24664298,0.45915312,0.17294678,0.5362144,0.09584309,0.62353754,0.01705917,0.724007,0.49426,0.33423638,0.5516589,0.4079479,0.60868365,0.4944094,0.6659295,0.5872649,0.73024917,0.6873287,0.79571956,0.80141973
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3691118,0.32235676,0.31294703,0.38514066,0.24696161,0.45967463,0.17254582,0.53652257,0.09486007,0.6238085,0.015464969,0.7243111,0.49778238,0.33452916,0.5545543,0.4081357,0.6113849,0.4943506,0.6682813,0.58695483,0.7325335,0.6870655,0.7978461,0.80055976
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3713292,0.32149845,0.31660846,0.38379523,0.25119445,0.45789856,0.1767085,0.5343514,0.09915696,0.62050915,0.018708307,0.7203439,0.5010252,0.3352896,0.5602429,0.4100709,0.6187173,0.49710715,0.67707384,0.5907124,0.7429655,0.6924931,0.80844724,0.80665255
22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3805493,0.32500333,0.3238733,0.38743246,0.2565519,0.46124572,0.18076482,0.53773755,0.10156998,0.62434804,0.019573033,0.723651,0.514866,0.3383072,0.5741986,0.41277426,0.6325722,0.49945205,0.6910107,0.59250987,0.75715697,0.6937738,0.8232927,0.80765724
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38298988,0.33039096,0.3268114,0.3926335,0.25974122,0.4663905,0.18442392,0.5432323,0.10576008,0.6296734,0.023372024,0.7288414,0.5183224,0.34290585,0.5783275,0.41685528,0.63712347,0.5029203,0.6959069,0.5953398,0.7625977,0.69592315,0.8295935,0.80925393
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38715845,0.32971698,0.33020872,0.3923725,0.26271176,0.46630964,0.18706481,0.54368186,0.10791031,0.630509,0.024781577,0.7301878,0.52255404,0.34228188,0.5821215,0.41672435,0.6408838,0.50301504,0.6997641,0.59599245,0.766688,0.6972172,0.8338282,0.8113509
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3760237,0.32800013,0.32213232,0.39068896,0.2563526,0.46493512,0.1825161,0.54249203,0.10486271,0.6296544,0.023185119,0.72911584,0.5125878,0.3397921,0.57513535,0.4133696,0.6361147,0.49935788,0.69616514,0.5914115,0.76431084,0.6919286,0.832865,0.80533665
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3725953,0.33062965,0.3203932,0.39290017,0.25593278,0.46659473,0.18319707,0.5438497,0.10663012,0.63047194,0.025459401,0.729542,0.5097619,0.3427348,0.5742115,0.41620243,0.63662827,0.5024364,0.69745886,0.5942945,0.7669083,0.6947755,0.83661646,0.8083525
20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.36930144,0.33391064,0.3194145,0.39646363,0.25655508,0.47088164,0.18460867,0.548749,0.10877355,0.6360984,0.027478848,0.7368112,0.5052504,0.3459502,0.5719216,0.4207378,0.635851,0.5072667,0.6985364,0.599974,0.76991326,0.7015313,0.84039927,0.8161732
20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3642791,0.33630252,0.31442928,0.399175,0.25186735,0.47372568,0.18031625,0.5517094,0.104233116,0.63987803,0.023447253,0.7410829,0.5011668,0.34798723,0.56805086,0.42308643,0.6323856,0.509303,0.6953577,0.60218817,0.76705205,0.7034209,0.8377637,0.8181321
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.36331388,0.3357547,0.3116079,0.39681098,0.24828152,0.46917784,0.17625976,0.54480135,0.10006091,0.6304184,0.019901153,0.7292773,0.49869448,0.3491165,0.56295335,0.42346555,0.62499726,0.5096085,0.6860676,0.6020306,0.755651,0.7026241,0.823895,0.81641626
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35775512,0.3322654,0.30689025,0.39403558,0.24432796,0.4680615,0.17307189,0.5447352,0.098137856,0.6314155,0.019083738,0.73153573,0.49094546,0.3438772,0.55439126,0.41737485,0.6160373,0.50274444,0.6764978,0.59416187,0.74542004,0.6940408,0.81318384,0.80653715
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35716045,0.33019605,0.30723456,0.39074403,0.24507816,0.46324825,0.17418186,0.5385039,0.09912674,0.62360847,0.02019284,0.72194445,0.4903643,0.34369504,0.5549284,0.41792482,0.6165775,0.5042888,0.67723846,0.5970727,0.7457531,0.69752836,0.81322753,0.81148005
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3648033,0.3315642,0.3103364,0.39347494,0.2455476,0.4672271,0.17265294,0.5434469,0.09553707,0.6309457,0.016721573,0.730534,0.49707842,0.34273982,0.5564274,0.41561478,0.61474085,0.5007615,0.6726503,0.5921582,0.73826396,0.6906793,0.804967,0.8040583
20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3613596,0.33153963,0.3067763,0.39363196,0.24212073,0.46700662,0.16942002,0.54269904,0.09217141,0.62982905,0.013230242,0.7294202,0.49452937,0.34351224,0.55461633,0.4172856,0.61366343,0.5029678,0.6717808,0.5949793,0.7381089,0.6941775,0.80479497,0.80817926
22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37274855,0.33451283,0.3158471,0.39681703,0.24928273,0.47023225,0.17496604,0.5466517,0.09634141,0.63422835,0.016177833,0.7332381,0.5072982,0.34549314,0.5655929,0.41859698,0.6230445,0.5034642,0.680223,0.5947218,0.7452034,0.69312716,0.81161714,0.80591875
22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37976387,0.33206445,0.32225338,0.39368105,0.2544094,0.4660996,0.1792076,0.5414861,0.099785894,0.6276423,0.018107615,0.725358,0.5157915,0.3445897,0.5738784,0.41791075,0.63100904,0.5033639,0.6880108,0.59505713,0.7528428,0.69425476,0.81898046,0.80706584
22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37978512,0.33416146,0.32279897,0.39603204,0.25533324,0.46956813,0.18024385,0.54589176,0.101412654,0.63279843,0.02032213,0.7314642,0.5158327,0.345189,0.5739543,0.41754884,0.6311079,0.5022147,0.68808365,0.59290683,0.7532802,0.6911738,0.81967473,0.8029914
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38717014,0.33446968,0.32687724,0.3966824,0.25702354,0.47017023,0.18029267,0.5465057,0.09958701,0.6339575,0.017220154,0.7321829,0.5259408,0.34510583,0.5829028,0.4171399,0.63889956,0.50163186,0.69536364,0.5919496,0.7596321,0.6897429,0.82616,0.80165803
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3870134,0.33604932,0.3272463,0.39874262,0.25809094,0.47288078,0.18154037,0.5500107,0.10129674,0.63790715,0.019397236,0.7370747,0.5241779,0.34616822,0.5808273,0.4185818,0.6369914,0.50297564,0.6933328,0.5936358,0.7577903,0.6916403,0.82419336,0.8034049
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38267887,0.33339036,0.3266635,0.3954229,0.2594026,0.46894637,0.18431918,0.54547715,0.10553303,0.63214016,0.023386475,0.7300658,0.5208202,0.34539807,0.58149076,0.4189098,0.6402476,0.50446075,0.6988765,0.5963013,0.765622,0.6958866,0.83332944,0.80871445
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39675283,0.3373594,0.33496183,0.39955997,0.26410943,0.47128558,0.1856816,0.54666746,0.10291145,0.632774,0.018040031,0.7293465,0.53761995,0.3515697,0.5955006,0.42753488,0.6521576,0.5144136,0.7094456,0.60815895,0.77477807,0.70955896,0.8408916,0.8240069
